"id","latitude","longitude","type","brand","taken","pickedup","imageUri","ByteArrayImage","X"
"13087","'1D710566-5E83-4DFD-993B-E8033A749E57'",52.2564638,4.5603611," Pouch"," Capri-Sun"," 2015-12-04 12:18:43.493 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/1eb42794-02e4-47ff-bf5d-a466220e4346.jpg'"," ''",NA
"13088","'6A8C0311-A783-43FB-92D0-18B7946CCD5D'",52.2559503,4.5595993," Kartonnen pakje"," Wicky"," 2015-12-04 12:16:07.635 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/3db1bf54-97fa-42f9-91c3-10a0c977e10d.jpg'"," ''",NA
"13089","'0D218D2C-D0B5-40D6-A592-0D20A431237B'",52.2225660598392,5.99123259075544," Kleine PET-fles"," AA"," 2015-12-06 14:11:40.266 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/04f1f9ac-b092-4feb-b327-7d4f631945bd.jpg'"," ''",NA
"13090","'E7B78120-6523-4A24-B0C2-2A332C25D208'",52.2225244436899,5.99128598347864," Kartonnen pakje"," Solevita"," 2015-12-06 14:13:28.813 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/a435d01a-f061-4be5-9fb0-aa9e4955f8ea.jpg'"," ''",NA
"13091","'FE5A2E29-906D-4948-9DF5-E2D44FF4D197'",52.2224539937938,5.99101901986263," Snoep/Snack/Chips/IJs"," Nestle"," 2015-12-06 14:18:04.996 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/1b51a49a-8395-4c63-ba7c-745b2266baf0.jpg'"," ''",NA
"13092","'4CEA4284-448F-49DF-83D6-C5014B30EA0D'",52.2224723501617,5.99124826491437," Snoep/Snack/Chips/IJs"," Bros"," 2015-12-06 14:19:41.662 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/f8613bdf-948d-4b97-914a-6be85c6cdcc8.jpg'"," ''",NA
"13093","'954921BC-AB32-4F1C-A3F3-E66AB9B7262F'",52.2223129263634,5.99101533182523," Anders"," Anders"," 2015-12-06 14:20:53.553 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/7f099350-d194-42d1-9e0c-0d4bc7c87dfc.jpg'"," ''",NA
"13094","'0984F4E3-46CF-4D66-959F-2A894703F2B1'",52.2226841608549,5.99129461683891," Aluminium blikje"," Lipton"," 2015-12-06 14:22:16.085 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/9d3ed519-c7ce-4697-9cdd-a46f4ce47f46.jpg'"," ''",NA
"13095","'51D26E6E-3DEE-4A61-9553-FF3ED3A2A630'",52.2224193765337,5.99119059742055," Kartonnen pakje"," Wicky"," 2015-12-06 14:25:19.869 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/3bc4e78d-2e09-4adc-ab1e-cb1e810932a8.jpg'"," ''",NA
"13096","'68D06B02-0CD0-4912-9942-4A2CA508AD19'",52.2231382923687,5.99129310809634," Aluminium blikje"," Lipton"," 2015-12-06 14:28:12.022 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/adc16be0-1f42-4162-8ef1-1244f0a738de.jpg'"," ''",NA
"13097","'A1FC953A-DB11-4264-BFFC-E39A34179AF9'",52.2230918566251,5.99125497043691," Snoep/Snack/Chips/IJs"," Smart"," 2015-12-06 14:28:51.248 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/c127fa2f-b0f7-4dd5-8213-aeaace94f1f1.jpg'"," ''",NA
"13098","'2ADBC060-EA27-4921-AD8F-09A5CEF9405F'",52.2229314122225,5.99055200313492," Sigarettenpakje"," Gauloises"," 2015-12-06 14:30:17.002 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/1af3e558-00ec-4676-90e1-1b0e9eb754e0.jpg'"," ''",NA
"13099","'69F7B33D-685D-4382-A891-18387F4C8EF0'",52.2226217575858,5.98918547854385," Kartonnen pakje"," Solevita"," 2015-12-06 14:33:39.315 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/8e827fd5-1d48-4b51-95ae-ca739f80430d.jpg'"," ''",NA
"13100","'001528D8-0B45-4AA0-A6E4-9197BD2FCD95'",52.2221468808616,5.98859799095056," Plastic tas"," Onherkenbaar merk"," 2015-12-06 14:35:43.549 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/e0b1d752-d13c-4909-b0e0-c727ff03bfb1.jpg'"," ''",NA
"13101","'E4B8D058-A165-4430-89A8-F334092B80ED'",52.2202552527382,5.98804577938777," Anders"," Onherkenbaar merk"," 2015-12-06 14:39:53.647 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/9ef5dfbb-23ef-4a6d-bbb8-9a4a47c93577.jpg'"," ''",NA
"13102","'DD3CE0C7-EAF1-41B8-B9D2-34791A3869BF'",52.2209055629114,5.98780305125377," Plastic tas"," Anders"," 2015-12-06 14:40:26.175 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/6fd13b63-4beb-4d97-9b4b-e465b5c03f57.jpg'"," ''",NA
"13103","'B9025F7D-A8EA-43B5-98A9-BD6337999D12'",52.2208099253962,5.98756793886981," Plastic tas"," Anders"," 2015-12-06 14:40:59.386 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/24e12dc7-f412-4754-ab50-d330b2d7b8c5.jpg'"," ''",NA
"13104","'B7DAB8D1-9B5E-45CE-8929-9B4FB00CA971'",52.2208421119044,5.98761026748082," Plastic tas"," Anders"," 2015-12-06 14:41:34.405 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/393edacf-c453-47ea-a067-2cb22d247e04.jpg'"," ''",NA
"13105","'A40546D8-26AC-41B2-A21A-FB233C4F6CAF'",52.2190811725854,5.98666966084858," Plastic tas"," Anders"," 2015-12-06 14:44:58.898 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/0494aa03-d0d7-46f4-8f2d-0badd5e5d551.jpg'"," ''",NA
"13106","'F4BB6F4C-5094-4392-9B76-272F781CD075'",52.2193077626193,5.98676017486116," Sigarettenpakje"," Marlboro"," 2015-12-06 14:45:54.667 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/1aaa51ea-d9d2-43d3-b275-87f8c34fb73c.jpg'"," ''",NA
"13107","'58ADA95F-BD4E-40AA-95FA-67612CED560C'",52.2191553377101,5.98616975360176," Snoep/Snack/Chips/IJs"," Smiths"," 2015-12-06 14:46:57.963 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/3ab81206-eba6-4355-95e1-a7f11a2f72f7.jpg'"," ''",NA
"13108","'2FBCD779-7F89-48FA-BBA8-4E67A15F1A2A'",52.2188445367405,5.98588334397039," Sigarettenpakje"," Onherkenbaar merk"," 2015-12-06 14:48:05.546 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/0bfcaded-4a9a-4dee-b755-611945516fe1.jpg'"," ''",NA
"13109","'C8B80155-D02D-485B-9ED0-5D7DA76CAA5B'",52.2185314307476,5.98638793454132," Aluminium blikje"," Heineken"," 2015-12-06 14:48:59.553 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/6b64e39b-5936-4416-949b-3502e07e4ed7.jpg'"," ''",NA
"13110","'30694B26-40FF-43DF-85C2-AB57FFFF1354'",52.379010424145,4.82116890120415," Anders"," AH"," 2015-12-07 14:28:08.305 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/a563a1f0-43ea-477e-b14b-9c4fbef05746.jpg'"," ''",NA
"13111","'E769DD4F-5E33-400A-9DD1-357DEC5F0ED2'",52.0273205638416,5.67200982012383," Plastic tas"," Anders"," 2015-12-02 10:19:28.338 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/bdf4b5ea-04f6-4845-8bd8-a6ec17fe93e5.jpg'"," ''",NA
"13112","'424535DF-7F44-4ED7-B265-671B7CA6E01C'",52.02717094687,5.67331697792343," Plastic tas"," AH"," 2015-12-02 10:19:01.276 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/96dde4fc-b0ea-495f-bba0-4887d5984a98.jpg'"," ''",NA
"13113","'D2EF1407-41E3-4F1C-8D2B-313F8624F886'",52.0266300626584,5.6735967658513," Plastic tas"," Anders"," 2015-12-02 10:17:18.304 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/60db2e7b-db7f-4558-8ce7-51eb7689f211.jpg'"," ''",NA
"13114","'EBEDB508-4002-4E03-BF15-3FF2AC4EFCC9'",52.1376745217034,4.3901740014594," Anders"," McDonald\'s"," 2015-12-08 07:54:33.789 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/a3167e94-7989-41b2-91a1-2cf0264144dd.jpg'"," ''",NA
"13115","'6C4B07E2-8ECB-4E28-848D-949D4C30286D'",52.25597497,4.5584041," Aluminium blikje"," Red Bull"," 2015-12-08 10:59:17.09 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/35684c38-57b7-465b-b3aa-f7a35216ff79.jpg'"," ''",NA
"13116","'425AE501-C2CC-4662-BB3A-3EFC3527349C'",52.2225681134055,5.99102790467999," Aluminium blikje"," AH"," 2015-12-06 14:23:42.814 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/704ee294-f4a9-423a-86b6-c7541ccf453f.jpg'"," ''",NA
"13117","'376888F0-72CA-4ECC-B362-1DB25E1BBCB5'",52.26434143,4.56333245," Aluminium blikje"," Heineken"," 2015-12-13 18:49:51.43 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/97b765ca-eb57-4ed8-aa5c-fe0daa469f7e.jpg'"," ''",NA
"13118","'60EE248D-E6ED-4EFE-9F51-811A2C5D15D9'",52.259726,4.5640009," Pouch"," Breaker"," 2015-12-13 18:46:05.244 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/7f3a2046-53fe-4b4d-9cdd-65b5778d9315.jpg'"," ''",NA
"13119","'938618FA-879E-4131-BDDE-312CAFAFA569'",52.25035044,4.56089467," Pouch"," Capri-Sun"," 2015-12-13 18:39:07.341 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/567e27d2-403c-4748-9688-ec3460f872b7.jpg'"," ''",NA
"13120","'B09677DA-428A-417B-8FA6-E6A8F38561DE'",52.26479826,4.56259446," Kleine PET-fles"," Dalphin"," 2015-12-15 11:17:10.453 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/1172756e-52f0-4f63-b418-bf54461d9823.jpg'"," ''",NA
"13121","'E16A138D-7265-4261-AE00-01E1831248DD'",52.26479503,4.56251299," Kleine PET-fles"," AH"," 2015-12-15 11:16:20.509 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/53408670-8f57-48ec-90c0-f82c24c652dd.jpg'"," ''",NA
"13122","'2617B32F-F2DF-4A8A-8B19-C784115A2325'",52.26474309,4.56226613," Grote PET-fles"," Fruity King"," 2015-12-15 11:15:17.179 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/bb4985d4-2451-4d9e-8c4a-4514aa6692cd.jpg'"," ''",NA
"13123","'AB2B1AAF-9AE5-40FC-B368-71D7687288E6'",51.9647266902513,5.66361777484944," Sigarettenpakje"," L&M"," 2015-12-11 08:28:03.248 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/6fe0164d-a58f-4c21-8cb2-8db37e86522e.jpg'"," ''",NA
"13124","'D33B5687-0173-40B0-BC7E-634C7A038C7B'",52.3712675286298,4.89229684410376," Plastic tas"," Onherkenbaar merk"," 2015-12-17 09:59:23.043 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/1e61b754-d103-4cbf-9f08-bc45ba2a29e6.jpg'"," ''",NA
"13125","'932D895D-2580-46AE-9EB7-5C8363E80E56'",52.3756539356451,4.89681034349361," Anders"," Onherkenbaar merk"," 2015-12-17 10:56:43.899 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/878c1bdf-4cf3-4fad-997e-c749581da152.jpg'"," ''",NA
"13126","'E4D8E8DC-14C4-47D2-82BC-7F118F0F4C53'",52.3757186439376,4.8967088386462," Anders"," Onherkenbaar merk"," 2015-12-17 10:56:46.366 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/a68bbd97-d009-4abc-93b7-95fad2182b4d.jpg'"," ''",NA
"13127","'62952D42-A674-4026-BBA8-635F2A4A2B17'",52.3765122844394,4.89764794707754," Anders"," Onherkenbaar merk"," 2015-12-17 10:58:39.051 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/5d7be528-19ad-464d-8d89-6077fb537101.jpg'"," ''",NA
"13128","'7D19C01F-CF22-4067-8376-E0939F589EF9'",52.3769363668304,4.90233108401755," Aluminium blikje"," Red Bull"," 2015-12-17 11:04:24.107 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/89265b9d-c3b4-43ca-9652-da786402b806.jpg'"," ''",NA
"13129","'BD1BBBCA-A086-45B8-BB81-09D196566074'",52.3768849438544,4.90232571959952," Anders"," Onherkenbaar merk"," 2015-12-17 11:04:23.644 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/a889d5f0-d767-435c-920f-bf750adff843.jpg'"," ''",NA
"13130","'B3097CEA-6A7E-4C24-830E-83A3765F8393'",52.3769019591179,4.90232882090369," Anders"," Anders"," 2015-12-17 11:05:06.494 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/ec47d2f6-0702-42b9-8cbe-031e75e2deef.jpg'"," ''",NA
"13131","'AB94AC46-B539-45E1-9DFF-FB5358A9408A'",52.3768937029432,4.90233334713141," Kartonnen pakje"," AH"," 2015-12-17 11:05:26.274 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/320ea0c5-b1eb-42ad-b453-7817af6aafdf.jpg'"," ''",NA
"13132","'CA1E0795-8301-42C3-B1D4-F83FD36FC506'",52.3768082075309,4.90239646286229," Kartonnen pakje"," Segafredo"," 2015-12-17 11:05:11.196 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/85e1b9b5-e5bd-45af-9968-c4abaa775f5e.jpg'"," ''",NA
"13133","'CB510375-75FE-40A5-BA7A-654280231127'",52.3769111792113,4.90238531493107," Sigarettenpakje"," Anders"," 2015-12-17 11:05:53.167 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/b48b4bfe-179a-4c57-b570-437b3553115b.jpg'"," ''",NA
"13134","'7BF7B6EB-D353-4A73-B805-4A2B7C940284'",52.3769156635295,4.90234885365227," Sigarettenpakje"," Onherkenbaar merk"," 2015-12-17 11:06:14.97 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/ec57fd08-d04e-4b1b-b211-d78c58ee7c4c.jpg'"," ''",NA
"13135","'28500C40-E7EC-462A-B555-9A07A1099733'",52.3769297451269,4.90239344537715," Aluminium blikje"," Anders"," 2015-12-17 11:06:22.146 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/9d5ae805-d35d-4089-87aa-f7625b00eceb.jpg'"," ''",NA
"13136","'3778E419-5063-41D1-AFC0-93CD11E046A5'",51.9904940944764,5.65270191151425," Aluminium blikje"," Heineken"," 2015-12-17 09:34:32.561 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/a35587c8-9099-4009-8971-0e7d75287323.jpg'"," ''",NA
"13137","'5B0F809F-FD43-437E-9FDD-A706A6764528'",51.9913239358477,5.65619610250523," Pouch"," Capri-Sun"," 2015-12-17 09:36:50.867 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/4ea3f675-008d-445e-9a31-f30c37b5a48a.jpg'"," ''",NA
"13138","'5A2F94EE-9873-4025-81D5-67D3C946FB9A'",52.3700877232965,4.88897854462721," Groot karton"," Chocomel"," 2015-12-17 13:48:39.882 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/737a40fd-c6c0-4db3-bc15-51e7012eb38c.jpg'"," ''",NA
"13139","'907291C6-7669-4126-9E68-83239C660B62'",52.3694167938571,4.88908910193005," Aluminium blikje"," AH"," 2015-12-17 13:50:10.531 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/15d31c29-d623-4fd8-b6af-37f221b5aca7.jpg'"," ''",NA
"13140","'96FD5EDC-5450-4993-A9EB-B8D468A67B48'",51.5073647,3.8852255," Kleine PET-fles"," MoGu MoGu"," 2015-12-18 14:52:35.775 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/4d4295d3-975d-499f-a2a1-7c9cd44f980a.jpg'"," ''",NA
"13141","'35F6278C-B0C4-41D5-9115-3E56F42B714E'",51.51163149,3.88453," Kleine PET-fles"," Power Generation"," 2015-12-20 15:20:45.247 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/98321ef2-7886-46b5-97cd-2f88b6ee6b9e.jpg'"," ''",NA
"13142","'38D2A6E4-BEF6-49F3-89FD-3B72020148C6'",51.51223679,3.88700231," Pouch"," Capri-Sun"," 2015-12-20 15:30:17.749 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/9e9de877-466d-49d2-95b7-e7dc8b2e2cdf.jpg'"," ''",NA
"13143","'E2D59675-0B87-4AD1-AB7C-4E019C659766'",51.9642071798928,5.66534738056889," Plastic tas"," Onherkenbaar merk"," 2015-12-21 08:28:17.669 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/d7577054-e928-46b0-acdc-6b2a4358b1ff.jpg'"," ''",NA
"13144","'23F9B68D-7546-4B01-9FDA-EA453CFA4E9A'",52.249576,4.5605432," Kleine PET-fles"," Coca Cola"," 2015-12-22 11:23:45.014 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/c204fef0-cf5e-45f1-a65c-4553d54cbe14.jpg'"," ''",NA
"13145","'491AB146-CBDB-4553-94E6-14793BCD0C58'",52.1741162706652,4.45919578895388," Snoep/Snack/Chips/IJs"," Sultana"," 2015-11-12 11:38:33.215 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/939f2d96-8bde-41c7-a6b6-825e12079508.jpg'"," ''",NA
"13146","'2957F798-5920-4359-BA10-009C65241C84'",52.1504117874914,4.50382389128628," Plastic tas"," AH"," 2015-11-06 08:01:06.077 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/9709bbc6-1a21-44bf-8c94-9238c750bb4c.jpg'"," ''",NA
"13147","'40C60100-4BF0-4B64-B02B-CDD6CFD4022F'",51.9652855955548,5.66705821082524," Kleine PET-fles"," Coca Cola"," 2015-12-26 15:20:26.778 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/bf3812c4-e57f-4600-bfcb-52deedd760a2.jpg'"," ''",NA
"13148","'A65F68B2-DC54-4A45-AB6D-BA9878CAEEA0'",51.9639030844457,5.66540974192849," Aluminium blikje"," Heineken"," 2015-12-28 10:22:10.871 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/67763ede-423c-49ab-816b-4227e34f32db.jpg'"," ''",NA
"13149","'A7BCB5A0-BBD9-40E9-92D0-69CA03D69C68'",51.9638866559155,5.6654021143966," Sigarettenpakje"," Kent"," 2015-12-28 10:21:59.482 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/1c5ee7fc-a295-415a-9ec2-31ddebff527a.jpg'"," ''",NA
"13150","'622926BD-D588-4502-8DBF-19A8BD24FF65'",51.9638597919158,5.66480373032919," Snoep/Snack/Chips/IJs"," Stimorol"," 2015-12-28 10:18:35.577 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/3fdcffed-f498-4e94-bc84-552fdfcc55b0.jpg'"," ''",NA
"13151","'1D4C77EC-571A-4977-8F6F-1C73E669BA8E'",51.9638536731265,5.66547755152515," Aluminium blikje"," Amstel"," 2015-12-28 10:22:23.998 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/6e11ddea-faba-44b6-8e71-b07153250881.jpg'"," ''",NA
"13152","'C6CACB3A-AAA4-4991-A93C-051A6C5AE1E0'",51.9638767233602,5.66549833864501," Groot karton"," Lipton"," 2015-12-28 10:26:47.894 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/37684e07-69c5-426d-b429-29cc4fb44d66.jpg'"," ''",NA
"13153","'151CC7ED-FE43-44EB-909B-24DF20082336'",51.8319940567499,4.65246705338792," Aluminium blikje"," Heineken"," 2015-12-28 14:06:52.228 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/1d0c17c7-accf-472e-8ed1-8d1e16e631d7.jpg'"," ''",NA
"13154","'4D67E856-C41A-4990-8813-269E41C17587'",51.829121410895,4.65343792923228," Aluminium blikje"," Red Bull"," 2015-12-28 14:11:24.943 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/734d2885-5cb5-4095-847b-c1020c7439c8.jpg'"," ''",NA
"13155","'481434E0-8A94-4956-85A1-CDEAE48E34B6'",51.8290655036008,4.65351546183662," Aluminium blikje"," Amstel"," 2015-12-28 14:11:52.414 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/a4945499-fb65-4e0b-bb7f-2eaa30d9f082.jpg'"," ''",NA
"13156","'64F39FBA-501D-4F0A-8058-D798E462E8C8'",51.8277066294587,4.6531641762747," Aluminium blikje"," Dr Foots"," 2015-12-28 14:13:48.448 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/18f6f88a-7267-4466-a9c8-28c91c86ffd3.jpg'"," ''",NA
"13157","'936FF37B-4005-4C76-98C2-2D8A4D30864A'",51.8273294438159,4.65292453766302," Sigarettenpakje"," Marlboro"," 2015-12-28 14:15:02.069 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/74737985-32f9-4a79-b3da-9cecca4e30f9.jpg'"," ''",NA
"13158","'493F4255-F0E4-4B77-86D9-C6DF983EFD17'",51.8251376653899,4.65115531024744," Aluminium blikje"," Red Bull"," 2015-12-28 14:18:25.705 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/7d6e84ef-02da-4678-9280-0c6eb8bbaba5.jpg'"," ''",NA
"13159","'552959FF-D9C5-47E3-B528-4F0889394A19'",51.8244120611255,4.65108108506631," Aluminium blikje"," AH Basic"," 2015-12-28 14:20:01.611 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20250b79-91fc-4a9d-9590-3ba1fc7e70c7.jpg'"," ''",NA
"13160","'EDBBEF43-B9B0-402A-8137-B4EC696FE3BC'",51.8239910994208,4.65178015642301," Aluminium blikje"," Bacardi"," 2015-12-28 14:21:55.857 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/c185a793-d925-4abf-aa7e-18cdf0653ad8.jpg'"," ''",NA
"13161","'1E3926C9-BB7B-457E-A1F4-9DE75A7BA5FB'",51.5055696,3.8924222," Kleine PET-fles"," AA"," 2015-12-29 15:47:00.946 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/0306f215-5585-49e4-9dab-11fcc972ff24.jpg'"," ''",NA
"13162","'04987A2C-6DD7-459B-84B8-034E6F1ACE86'",51.8349281419551,4.64691136032776," Aluminium blikje"," Slammers"," 2015-12-31 08:52:43.691 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/47d44965-1eca-4d1f-aa41-d4f43882e766.jpg'"," ''",NA
"13163","'CB9F14BB-1BF6-4CD1-AFA3-1E9A41051B8C'",51.835036883855,4.64867210316811," Kleine PET-fles"," Aquarius"," 2015-12-31 08:54:38.728 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/56353ac3-0dc6-4506-8f31-e78735ea0b9b.jpg'"," ''",NA
"13164","'A21E08F8-FA21-40E2-B706-E2E8833A1C72'",51.814929009511,4.62053849467812," Aluminium blikje"," Fernandes"," 2015-12-31 09:36:50.467 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/d70fa6fc-4d2c-4164-999b-6676a33b9556.jpg'"," ''",NA
"13165","'2CD343B0-5CEC-415D-88BA-9ADE623D4295'",51.8147027772402,4.6200033556713," Aluminium blikje"," Coca Cola"," 2015-12-31 09:37:16.406 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/31a0103f-a14b-459a-aec7-e5330ccd3824.jpg'"," ''",NA
"13166","'B5343D81-0C09-4664-ACB6-EEF6132F1BFF'",51.8147425912803,4.6198273357047," Kleine PET-fles"," AA"," 2015-12-31 09:38:23.963 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/c83a2381-2df9-4986-84f0-398d246166c1.jpg'"," ''",NA
"13167","'369BC808-B739-4764-BDF7-69B6136567AB'",52.3707405,4.6381163," Aluminium blikje"," Red Bull"," 2016-01-08 14:05:19.324 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/0019ed83-85b4-459d-8f1f-aea74b9ef47f.jpg'"," ''",NA
"13168","'A951E05D-1148-401C-8B23-991FDC61BE37'",52.3716736,4.6368455," Snoep/Snack/Chips/IJs"," Autodrop"," 2016-01-08 14:06:39.379 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/fcd9153a-b3e1-4e87-8c1d-f5cae4ba9abd.jpg'"," ''",NA
"13169","'780FA63D-D3FA-44CD-B38D-37722986D1E6'",51.5274511836949,5.66862093285254," Groot karton"," Campina"," 2016-01-09 11:43:17.874 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/8735848d-fc5d-432d-a5e9-b21dc46e4cf3.jpg'"," ''",NA
"13170","'37E6FED6-EE34-4928-9F3C-F176DD5FA1E8'",51.5266924538198,5.67707492039136," Aluminium blikje"," Chocomel"," 2016-01-10 10:10:20.711 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/1b833ebe-4a98-4268-a006-b3c3d6eba883.jpg'"," ''",NA
"13171","'AB63FBA8-61FF-4A39-8867-8E4E466BA1E0'",53.2265975280229,5.46219234355303," Anders"," Anders"," 2016-01-10 12:46:23.302 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/652b46ef-51f5-4ef0-aec2-ef5365a5b0d7.jpg'"," ''",NA
"13172","'9C774EE0-132C-4DD5-806B-A6FD6BD22C41'",53.226608424497,5.46221086755904," Anders"," Anders"," 2016-01-10 12:48:12.114 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/208cf132-24a3-4011-9e71-10856511c6c2.jpg'"," ''",NA
"13173","'84ABFDF4-26C1-4B43-8BD1-63D7F67B072B'",53.226599162494,5.46222385950895," Anders"," Anders"," 2016-01-10 12:48:57.88 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/d9dab394-dbda-4b08-bb31-21222199a79a.jpg'"," ''",NA
"13174","'969301B2-77C3-45F0-B1A8-E1CDEAB0C544'",51.71974522,3.77473988," Kartonnen pakje"," Wicky"," 2016-01-11 14:50:15.668 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/b0d57c11-c61d-4d83-a830-0f00d0746fbf.jpg'"," ''",NA
"13175","'CB90709A-488F-419A-ABAD-4CF5F8305409'",52.1382829221451,4.3896658066701," Snoep/Snack/Chips/IJs"," Kitkat"," 2016-01-15 14:39:48.597 +00:00",1," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/1f71c730-e3fc-49f3-82ab-dc1c1d8e2a8e.jpg'"," ''",NA
